Order_ID,Order_Date,Region,Product_Category,Ship_Mode,Unit_Price,Quantity,Shipping_Cost,Delivery_Status,Total_Sales,Profit_Margin,Total_Profit,Estimated_Lead_Time,Actual_Delay_Days
ORD-119991,2025-08-30,North America,Healthcare,Land Transport,251.18,6,110.0,Delivered,1507.08,0.2241,337.74,9,0
ORD-119992,2025-03-31,Asia-Pacific,Home Decor,Land Transport,1250.62,2,27.62,Delivered,2501.24,0.1311,327.91,12,0
ORD-119993,2025-12-11,North America,Healthcare,Air Priority,1309.7,4,309.86,Delivered,5238.8,0.2158,1130.53,6,0
ORD-119994,2025-01-10,Latin America,Home Decor,Ocean Freight,1833.26,6,335.26,Delivered,10999.56,0.1797,1976.62,3,0
ORD-119995,2025-09-21,Asia-Pacific,Healthcare,Air Priority,696.62,1,328.09,Delivered,696.62,0.1768,123.16,11,0
ORD-119996,2025-09-25,Latin America,Home Decor,Ocean Freight,920.66,5,110.85,Delivered,4603.3,0.1274,586.46,11,0
ORD-119997,2025-11-16,North America,Automotive,Air Priority,1576.7,9,458.44,Delivered,14190.3,0.0772,1095.49,7,0
ORD-119998,2025-04-28,Asia-Pacific,Electronics,Ocean Freight,1383.72,6,215.58,Delivered,8302.32,0.1868,1550.87,8,0
ORD-119999,2025-09-07,Europe,Electronics,Ocean Freight,431.33,12,33.63,Delivered,5175.96,0.2034,1052.79,10,0
ORD-120000,2025-02-28,Middle East,Healthcare,Air Priority,1173.18,10,356.01,Delivered,11731.8,0.1109,1301.06,7,0
ORD-120001,2025-07-14,North America,Healthcare,Air Priority,1780.04,6,139.09,Delivered,10680.24,0.1996,2131.78,14,0
ORD-120002,2025-02-19,Asia-Pacific,Fashion,Ocean Freight,532.28,6,78.66,In Transit,3193.68,0.2455,784.05,8,0
ORD-120003,2025-10-23,Latin America,Fashion,Land Transport,996.63,1,94.88,In Transit,996.63,0.1693,168.73,11,0
ORD-120004,2025-04-07,Asia-Pacific,Electronics,Ocean Freight,1391.43,7,349.58,Delivered,9740.01,0.2189,2132.09,8,0
ORD-120005,2025-05-07,Europe,Electronics,Land Transport,1907.95,9,220.46,Delayed,17171.55,0.2456,4217.33,11,3
ORD-120006,2025-09-03,Asia-Pacific,Automotive,Air Priority,628.91,11,352.14,Delivered,6918.01,0.216,1494.29,4,0
ORD-120007,2025-03-28,Latin America,Healthcare,Ocean Freight,1574.77,6,397.43,Delivered,9448.62,0.214,2022.0,10,0
ORD-120008,2025-03-18,North America,Healthcare,Land Transport,1950.52,3,463.12,Delivered,5851.56,0.1683,984.82,10,0
ORD-120009,2025-07-23,Latin America,Electronics,Ocean Freight,528.16,12,400.11,In Transit,6337.92,0.2401,1521.73,6,0
ORD-120010,2025-05-26,Latin America,Healthcare,Air Priority,1276.37,4,304.5,Delivered,5105.48,0.2459,1255.44,12,0
ORD-120011,2025-05-29,Latin America,Fashion,Ocean Freight,1413.35,1,46.79,Delivered,1413.35,0.2176,307.54,4,0
ORD-120012,2025-04-21,Middle East,Healthcare,Ocean Freight,1723.61,8,427.53,Delivered,13788.88,0.0862,1188.6,13,0
ORD-120013,2025-05-09,North America,Fashion,Air Priority,1656.45,5,167.57,Delivered,8282.25,0.1835,1519.79,5,0
ORD-120014,2025-09-10,Middle East,Home Decor,Air Priority,1147.25,1,307.29,In Transit,1147.25,0.0998,114.5,10,0
ORD-120015,2025-06-15,Asia-Pacific,Healthcare,Ocean Freight,812.88,11,273.5,Delayed,8941.68,0.2315,2070.0,14,8
ORD-120016,2025-10-24,North America,Home Decor,Land Transport,474.35,8,112.18,Delayed,3794.8,0.2073,786.66,13,1
ORD-120017,2025-05-17,North America,Electronics,Land Transport,1742.48,6,474.14,Delivered,10454.88,0.0866,905.39,9,0
ORD-120018,2025-10-06,Asia-Pacific,Healthcare,Air Priority,1862.0,10,40.05,Delivered,18620.0,0.128,2383.36,14,0
ORD-120019,2025-11-30,Asia-Pacific,Automotive,Air Priority,209.34,12,335.4,Delivered,2512.08,0.1693,425.3,11,0
ORD-120020,2025-01-11,Latin America,Automotive,Ocean Freight,1678.52,8,131.59,Delayed,13428.16,0.0561,753.32,8,8
ORD-120021,2025-03-12,North America,Home Decor,Ocean Freight,593.35,7,202.37,Delivered,4153.45,0.2016,837.34,7,0
ORD-120022,2025-06-08,Europe,Automotive,Air Priority,1683.3,9,420.7,Delivered,15149.7,0.1884,2854.2,7,0
ORD-120023,2025-08-04,Latin America,Fashion,Land Transport,108.6,1,371.4,Delivered,108.6,0.1513,16.43,11,0
ORD-120024,2025-01-26,North America,Electronics,Land Transport,1738.51,14,496.24,Delivered,24339.14,0.0591,1438.44,9,0
ORD-120025,2025-10-13,Asia-Pacific,Fashion,Land Transport,359.6,11,302.85,Delivered,3955.6,0.2435,963.19,10,0
ORD-120026,2025-06-11,Asia-Pacific,Electronics,Air Priority,1772.9,8,422.02,Cancelled,14183.2,0.1516,2150.17,4,0
ORD-120027,2025-04-12,Europe,Automotive,Land Transport,1002.38,6,250.24,Delivered,6014.28,0.2007,1207.07,11,0
ORD-120028,2025-03-10,North America,Electronics,Air Priority,1579.47,5,164.65,Delivered,7897.35,0.2056,1623.7,4,0
ORD-120029,2025-05-13,Middle East,Fashion,Ocean Freight,1672.33,3,308.9,In Transit,5016.99,0.2355,1181.5,7,0
ORD-120030,2025-07-08,Latin America,Home Decor,Air Priority,839.88,7,33.44,Cancelled,5879.16,0.1713,1007.1,5,0
ORD-120031,2025-07-30,North America,Home Decor,Ocean Freight,1651.5,1,225.58,Delivered,1651.5,0.0549,90.67,9,0
ORD-120032,2025-08-31,Middle East,Healthcare,Ocean Freight,1485.63,12,214.06,Cancelled,17827.56,0.1491,2658.09,6,0
ORD-120033,2025-06-15,Asia-Pacific,Fashion,Ocean Freight,362.49,4,217.63,Delivered,1449.96,0.1903,275.93,11,0
ORD-120034,2025-03-02,Asia-Pacific,Fashion,Air Priority,135.12,13,67.49,Delivered,1756.56,0.0999,175.48,14,0
ORD-120035,2025-12-28,Middle East,Home Decor,Air Priority,1711.3,7,272.12,Delivered,11979.1,0.1271,1522.54,5,0
ORD-120036,2025-10-06,Middle East,Automotive,Ocean Freight,1684.98,5,435.67,In Transit,8424.9,0.1483,1249.41,11,0
ORD-120037,2025-04-23,Europe,Home Decor,Ocean Freight,1449.04,3,125.75,Delivered,4347.12,0.2378,1033.75,12,0
ORD-120038,2025-01-30,North America,Healthcare,Air Priority,1745.89,10,283.71,Delivered,17458.9,0.1142,1993.81,10,0
ORD-120039,2025-11-19,Asia-Pacific,Healthcare,Air Priority,1461.14,5,61.43,Delivered,7305.7,0.2312,1689.08,7,0
ORD-120040,2025-06-10,Latin America,Fashion,Ocean Freight,1337.51,12,230.79,In Transit,16050.12,0.1333,2139.48,5,0
ORD-120041,2025-08-22,Asia-Pacific,Fashion,Air Priority,817.0,2,116.28,Delivered,1634.0,0.1503,245.59,8,0
ORD-120042,2025-12-05,North America,Healthcare,Ocean Freight,739.48,4,359.99,In Transit,2957.92,0.2171,642.16,8,0
ORD-120043,2025-06-19,Middle East,Fashion,Land Transport,449.4,13,492.86,Delivered,5842.2,0.1735,1013.62,5,0
ORD-120044,2025-11-14,Europe,Electronics,Land Transport,1530.23,13,312.76,In Transit,19892.99,0.1224,2434.9,8,0
ORD-120045,2025-07-05,Asia-Pacific,Healthcare,Air Priority,402.27,14,268.66,Delivered,5631.78,0.129,726.5,8,0
ORD-120046,2025-02-26,Europe,Healthcare,Land Transport,1074.69,4,120.99,Delivered,4298.76,0.14,601.83,10,0
ORD-120047,2025-08-28,Middle East,Fashion,Ocean Freight,839.4,3,269.14,Delivered,2518.2,0.2022,509.18,12,0
ORD-120048,2025-09-14,North America,Electronics,Land Transport,1087.3,2,15.99,Delivered,2174.6,0.2161,469.93,13,0
ORD-120049,2025-12-24,Asia-Pacific,Healthcare,Land Transport,1497.37,14,453.87,Delivered,20963.18,0.0552,1157.17,13,0
ORD-120050,2025-07-20,North America,Electronics,Ocean Freight,1710.6,2,192.34,Delivered,3421.2,0.1426,487.86,4,0
ORD-120051,2025-11-21,Latin America,Healthcare,Land Transport,593.69,11,79.13,In Transit,6530.59,0.1219,796.08,14,0
ORD-120052,2025-11-11,North America,Electronics,Air Priority,260.05,7,116.61,Delivered,1820.35,0.0873,158.92,9,0
ORD-120053,2025-10-29,Middle East,Home Decor,Land Transport,1528.57,1,352.76,Delivered,1528.57,0.0881,134.67,12,0
ORD-120054,2025-04-16,Middle East,Healthcare,Land Transport,1187.63,2,329.82,Delivered,2375.26,0.1996,474.1,9,0
ORD-120055,2025-10-17,Latin America,Electronics,Land Transport,1581.61,6,168.66,Delivered,9489.66,0.0952,903.42,5,0
ORD-120056,2025-04-11,North America,Home Decor,Air Priority,1480.81,5,365.49,Delivered,7404.05,0.2172,1608.16,6,0
ORD-120057,2025-04-07,Middle East,Fashion,Ocean Freight,1591.44,14,382.14,Delivered,22280.16,0.1306,2909.79,3,0
ORD-120058,2025-06-02,Middle East,Automotive,Ocean Freight,1464.93,6,325.73,Delivered,8789.58,0.1408,1237.57,5,0
ORD-120059,2025-01-29,Middle East,Electronics,Land Transport,607.73,1,205.58,Delivered,607.73,0.0924,56.15,10,0
ORD-120060,2025-06-02,Middle East,Home Decor,Ocean Freight,539.22,8,446.41,Delayed,4313.76,0.0898,387.38,8,2
ORD-120061,2025-03-14,Europe,Healthcare,Air Priority,1364.87,2,221.27,Delivered,2729.74,0.1328,362.51,9,0
ORD-120062,2025-09-11,Asia-Pacific,Home Decor,Air Priority,810.93,4,391.45,Delivered,3243.72,0.2317,751.57,7,0
ORD-120063,2025-01-04,Europe,Automotive,Ocean Freight,1394.66,13,268.66,Delivered,18130.58,0.1681,3047.75,8,0
ORD-120064,2025-08-25,Middle East,Automotive,Land Transport,737.13,8,40.39,Delivered,5897.04,0.2056,1212.43,7,0
ORD-120065,2025-02-07,North America,Automotive,Ocean Freight,1723.66,4,265.72,Delivered,6894.64,0.097,668.78,11,0
ORD-120066,2025-01-20,Europe,Fashion,Ocean Freight,1755.73,14,32.7,In Transit,24580.22,0.1556,3824.68,8,0
ORD-120067,2025-04-23,Latin America,Electronics,Air Priority,1982.74,11,305.79,Delivered,21810.14,0.24,5234.43,8,0
ORD-120068,2025-01-23,Asia-Pacific,Healthcare,Ocean Freight,1639.87,4,254.88,Delivered,6559.48,0.0703,461.13,13,0
ORD-120069,2025-05-16,North America,Electronics,Land Transport,1010.87,13,104.43,Delayed,13141.31,0.1149,1509.94,5,6
ORD-120070,2025-09-05,Europe,Electronics,Land Transport,1880.7,7,387.92,Delayed,13164.9,0.1112,1463.94,4,6
ORD-120071,2025-10-28,Asia-Pacific,Fashion,Land Transport,139.63,13,462.78,Delivered,1815.19,0.2231,404.97,14,0
ORD-120072,2025-04-07,Europe,Healthcare,Land Transport,163.58,8,35.13,Delivered,1308.64,0.2096,274.29,12,0
ORD-120073,2025-02-02,Latin America,Fashion,Ocean Freight,263.91,10,298.2,Cancelled,2639.1,0.2017,532.31,11,0
ORD-120074,2025-05-15,Middle East,Healthcare,Air Priority,1118.12,12,308.58,Delivered,13417.44,0.2125,2851.21,11,0
ORD-120075,2025-09-12,Latin America,Home Decor,Land Transport,1626.49,14,345.13,Delivered,22770.86,0.166,3779.96,14,0
ORD-120076,2025-10-05,Middle East,Healthcare,Land Transport,1320.18,2,494.05,Delivered,2640.36,0.207,546.55,5,0
ORD-120077,2025-05-13,Asia-Pacific,Fashion,Ocean Freight,1674.16,14,354.1,Delivered,23438.24,0.2308,5409.55,13,0
ORD-120078,2025-08-26,Europe,Home Decor,Ocean Freight,945.09,4,345.8,Delivered,3780.36,0.0933,352.71,7,0
ORD-120079,2025-01-15,Europe,Healthcare,Ocean Freight,1699.78,10,134.68,Delayed,16997.8,0.1802,3063.0,12,2
ORD-120080,2025-10-04,Latin America,Automotive,Ocean Freight,1703.33,10,73.41,Delivered,17033.3,0.1567,2669.12,4,0
ORD-120081,2025-05-06,North America,Fashion,Air Priority,515.01,10,295.12,Delivered,5150.1,0.1441,742.13,11,0
ORD-120082,2025-12-11,Asia-Pacific,Home Decor,Ocean Freight,1879.67,5,495.98,Delivered,9398.35,0.2401,2256.54,11,0
ORD-120083,2025-01-17,Middle East,Automotive,Air Priority,814.33,5,115.39,Delivered,4071.65,0.2316,942.99,9,0
ORD-120084,2025-11-08,Asia-Pacific,Home Decor,Land Transport,1798.93,14,21.95,Cancelled,25185.02,0.2293,5774.93,7,0
ORD-120085,2025-02-19,Latin America,Healthcare,Land Transport,1001.71,7,64.61,Delivered,7011.97,0.0943,661.23,8,0
ORD-120086,2025-05-15,Europe,Healthcare,Land Transport,105.66,11,225.2,Delivered,1162.26,0.0588,68.34,10,0
ORD-120087,2025-04-28,Middle East,Home Decor,Air Priority,201.24,10,401.47,Delayed,2012.4,0.057,114.71,8,8
ORD-120088,2025-11-02,Middle East,Home Decor,Ocean Freight,427.44,12,17.86,Delivered,5129.28,0.0825,423.17,3,0
ORD-120089,2025-03-01,Middle East,Healthcare,Land Transport,109.31,2,312.57,Delivered,218.62,0.2093,45.76,5,0
ORD-120090,2025-05-05,Middle East,Electronics,Land Transport,433.36,3,443.87,In Transit,1300.08,0.1852,240.77,7,0
ORD-120091,2025-04-26,Asia-Pacific,Home Decor,Land Transport,304.26,11,67.95,Delivered,3346.86,0.1024,342.72,11,0
ORD-120092,2025-06-22,Asia-Pacific,Electronics,Ocean Freight,1853.3,2,400.14,Delivered,3706.6,0.25,926.65,6,0
ORD-120093,2025-07-06,Latin America,Healthcare,Ocean Freight,1984.83,14,324.44,Delayed,27787.62,0.2027,5632.55,3,8
ORD-120094,2025-03-29,Europe,Automotive,Ocean Freight,1864.54,4,361.39,In Transit,7458.16,0.1565,1167.2,3,0
ORD-120095,2025-07-22,Europe,Automotive,Ocean Freight,1173.84,8,28.01,Cancelled,9390.72,0.1494,1402.97,14,0
ORD-120096,2025-12-27,Asia-Pacific,Fashion,Air Priority,1739.3,3,268.87,In Transit,5217.9,0.1222,637.63,13,0
ORD-120097,2025-11-07,Latin America,Fashion,Land Transport,123.82,14,361.3,Delivered,1733.48,0.0729,126.37,12,0
ORD-120098,2025-11-16,North America,Healthcare,Ocean Freight,1953.02,13,88.4,Delivered,25389.26,0.2499,6344.78,12,0
ORD-120099,2025-07-01,Middle East,Home Decor,Ocean Freight,64.76,1,217.32,Delivered,64.76,0.1997,12.93,14,0
ORD-120100,2025-12-18,Europe,Automotive,Land Transport,857.0,5,321.23,Delivered,4285.0,0.1197,512.91,11,0
ORD-120101,2025-06-17,Middle East,Home Decor,Air Priority,462.27,1,155.86,Delivered,462.27,0.2253,104.15,14,0
ORD-120102,2025-06-30,Europe,Electronics,Land Transport,999.48,6,107.68,Delayed,5996.88,0.2187,1311.52,9,9
ORD-120103,2025-10-27,North America,Healthcare,Ocean Freight,1837.63,12,436.33,Delivered,22051.56,0.2261,4985.86,5,0
ORD-120104,2025-05-10,Europe,Fashion,Ocean Freight,375.88,14,278.43,Delivered,5262.32,0.0504,265.22,8,0
ORD-120105,2025-05-29,North America,Healthcare,Air Priority,686.57,10,400.0,Delivered,6865.7,0.0914,627.52,6,0
ORD-120106,2025-11-02,Europe,Fashion,Land Transport,514.83,13,151.09,Delivered,6692.79,0.0506,338.66,6,0
ORD-120107,2025-07-28,Asia-Pacific,Healthcare,Land Transport,597.87,10,349.23,Delivered,5978.7,0.1803,1077.96,4,0
ORD-120108,2025-04-21,Middle East,Healthcare,Land Transport,1267.95,7,145.81,Delivered,8875.65,0.0902,800.58,12,0
ORD-120109,2025-05-17,Latin America,Fashion,Ocean Freight,1994.92,1,232.69,Delivered,1994.92,0.0658,131.27,8,0
ORD-120110,2025-12-21,Latin America,Electronics,Air Priority,923.24,1,218.14,Delivered,923.24,0.2492,230.07,4,0
ORD-120111,2025-07-30,Europe,Healthcare,Air Priority,1004.52,12,450.35,Delivered,12054.24,0.1783,2149.27,5,0
ORD-120112,2025-05-26,Latin America,Automotive,Land Transport,730.1,8,459.42,Delivered,5840.8,0.2395,1398.87,7,0
ORD-120113,2025-03-25,Middle East,Healthcare,Land Transport,1304.76,2,160.35,Delivered,2609.52,0.0718,187.36,12,0
ORD-120114,2025-01-30,Asia-Pacific,Home Decor,Air Priority,1022.51,11,171.82,Delivered,11247.61,0.2059,2315.88,5,0
ORD-120115,2025-03-06,Asia-Pacific,Automotive,Ocean Freight,1547.51,3,291.73,Delivered,4642.53,0.0546,253.48,4,0
ORD-120116,2025-01-24,North America,Home Decor,Land Transport,1438.6,3,315.16,In Transit,4315.8,0.0925,399.21,5,0
ORD-120117,2025-07-30,Latin America,Fashion,Ocean Freight,1807.76,5,68.46,Delayed,9038.8,0.073,659.83,14,6
ORD-120118,2025-08-10,Middle East,Fashion,Land Transport,97.41,12,497.58,Delivered,1168.92,0.1327,155.12,10,0
ORD-120119,2025-03-31,Latin America,Fashion,Air Priority,1773.53,14,53.22,Delivered,24829.42,0.2494,6192.46,8,0
ORD-120120,2025-04-16,Middle East,Home Decor,Land Transport,1346.69,13,18.44,Delivered,17506.97,0.1197,2095.58,14,0
ORD-120121,2025-06-21,North America,Fashion,Land Transport,1987.83,13,164.58,Delivered,25841.79,0.1048,2708.22,10,0
ORD-120122,2025-08-18,Latin America,Automotive,Land Transport,1485.1,14,166.1,Delayed,20791.4,0.1525,3170.69,10,6
ORD-120123,2025-03-18,Asia-Pacific,Fashion,Land Transport,1963.41,12,54.86,Delivered,23560.92,0.123,2897.99,11,0
ORD-120124,2025-03-09,North America,Healthcare,Ocean Freight,1582.92,1,435.53,Delivered,1582.92,0.0519,82.15,10,0
ORD-120125,2025-12-31,Latin America,Home Decor,Air Priority,438.09,14,408.81,Delivered,6133.26,0.1962,1203.35,9,0
ORD-120126,2025-12-19,Asia-Pacific,Home Decor,Ocean Freight,815.82,9,202.9,Delivered,7342.38,0.1867,1370.82,14,0
ORD-120127,2025-04-02,Asia-Pacific,Home Decor,Air Priority,769.97,13,47.03,Delivered,10009.61,0.2256,2258.17,7,0
ORD-120128,2025-03-29,Middle East,Home Decor,Air Priority,1249.94,9,65.41,Delivered,11249.46,0.0961,1081.07,14,0
ORD-120129,2025-02-19,Asia-Pacific,Electronics,Ocean Freight,1120.02,5,484.89,Delivered,5600.1,0.2115,1184.42,9,0
ORD-120130,2025-04-13,Europe,Fashion,Ocean Freight,1924.77,2,222.76,Delivered,3849.54,0.1194,459.64,4,0
ORD-120131,2025-02-15,Latin America,Healthcare,Air Priority,1841.7,7,454.11,Cancelled,12891.9,0.226,2913.57,8,0
ORD-120132,2025-06-28,Latin America,Healthcare,Ocean Freight,992.58,3,268.54,Delivered,2977.74,0.2291,682.2,6,0
ORD-120133,2025-09-24,Middle East,Home Decor,Land Transport,760.67,11,127.88,Delivered,8367.37,0.2289,1915.29,7,0
ORD-120134,2025-09-25,Asia-Pacific,Healthcare,Land Transport,527.25,11,468.04,Delayed,5799.75,0.1367,792.83,3,3
ORD-120135,2025-11-16,Middle East,Fashion,Ocean Freight,96.53,9,32.58,In Transit,868.77,0.2307,200.43,8,0
ORD-120136,2025-01-08,Europe,Automotive,Land Transport,216.51,3,271.18,Delayed,649.53,0.1597,103.73,7,4
ORD-120137,2025-09-22,Middle East,Healthcare,Air Priority,1920.01,6,140.92,Delivered,11520.06,0.1262,1453.83,12,0
ORD-120138,2025-03-19,Latin America,Electronics,Ocean Freight,1574.34,12,305.38,Delayed,18892.08,0.228,4307.39,9,2
ORD-120139,2025-08-28,Middle East,Home Decor,Ocean Freight,394.36,5,269.51,Delivered,1971.8,0.1382,272.5,12,0
ORD-120140,2025-09-15,Latin America,Automotive,Ocean Freight,842.39,7,319.38,In Transit,5896.73,0.0639,376.8,12,0
ORD-120141,2025-07-15,North America,Automotive,Land Transport,812.04,7,343.58,Delivered,5684.28,0.1538,874.24,3,0
ORD-120142,2025-11-26,Europe,Home Decor,Ocean Freight,211.63,4,498.5,Delivered,846.52,0.0557,47.15,9,0
ORD-120143,2025-05-11,Europe,Home Decor,Ocean Freight,985.49,7,307.52,Delivered,6898.43,0.225,1552.15,14,0
ORD-120144,2025-12-09,Latin America,Healthcare,Land Transport,334.62,13,198.47,Delivered,4350.06,0.1635,711.23,8,0
ORD-120145,2025-09-18,North America,Home Decor,Land Transport,960.88,4,333.34,Delivered,3843.52,0.1039,399.34,3,0
ORD-120146,2025-08-30,Asia-Pacific,Electronics,Air Priority,807.29,1,417.49,Delivered,807.29,0.1677,135.38,11,0
ORD-120147,2025-06-20,Middle East,Fashion,Land Transport,1091.42,7,43.44,Delivered,7639.94,0.1926,1471.45,8,0
ORD-120148,2025-05-27,Asia-Pacific,Automotive,Ocean Freight,299.32,1,471.04,Delivered,299.32,0.1481,44.33,14,0
ORD-120149,2025-09-27,North America,Home Decor,Ocean Freight,658.87,12,158.69,In Transit,7906.44,0.0537,424.58,5,0
ORD-120150,2025-05-29,Europe,Healthcare,Air Priority,1554.89,13,48.22,Delivered,20213.57,0.1101,2225.51,11,0
ORD-120151,2025-10-26,Asia-Pacific,Home Decor,Land Transport,1457.29,13,361.68,Delivered,18944.77,0.1486,2815.19,8,0
ORD-120152,2025-01-28,North America,Electronics,Air Priority,532.98,8,481.63,In Transit,4263.84,0.146,622.52,5,0
ORD-120153,2025-05-29,Europe,Home Decor,Land Transport,576.3,1,188.01,Delivered,576.3,0.1037,59.76,7,0
ORD-120154,2025-10-07,Asia-Pacific,Electronics,Air Priority,1762.95,14,444.42,In Transit,24681.3,0.1824,4501.87,4,0
ORD-120155,2025-07-01,Europe,Home Decor,Air Priority,1062.63,9,257.78,Delayed,9563.67,0.1934,1849.61,10,2
ORD-120156,2025-06-15,Latin America,Fashion,Air Priority,263.13,4,88.43,Delivered,1052.52,0.2385,251.03,13,0
ORD-120157,2025-01-17,Europe,Healthcare,Air Priority,1085.21,7,279.59,Delivered,7596.47,0.1899,1442.57,12,0
ORD-120158,2025-05-30,Europe,Electronics,Ocean Freight,87.48,1,107.06,Delivered,87.48,0.0778,6.81,4,0
ORD-120159,2025-12-05,North America,Home Decor,Land Transport,976.79,2,246.63,Delivered,1953.58,0.096,187.54,8,0
ORD-120160,2025-02-14,North America,Automotive,Land Transport,926.26,7,176.28,Delivered,6483.82,0.0556,360.5,8,0
ORD-120161,2025-11-26,Middle East,Electronics,Ocean Freight,842.16,11,415.79,Delivered,9263.76,0.2188,2026.91,5,0
ORD-120162,2025-07-08,North America,Fashion,Ocean Freight,1071.1,3,358.4,Delivered,3213.3,0.1586,509.63,8,0
ORD-120163,2025-05-19,Latin America,Fashion,Ocean Freight,1674.2,14,290.61,In Transit,23438.8,0.2251,5276.07,5,0
ORD-120164,2025-03-02,Latin America,Automotive,Ocean Freight,1313.83,2,97.9,Delivered,2627.66,0.246,646.4,14,0
ORD-120165,2025-10-21,Europe,Home Decor,Ocean Freight,1339.76,2,309.43,Cancelled,2679.52,0.0743,199.09,13,0
ORD-120166,2025-11-18,North America,Home Decor,Land Transport,1955.2,9,73.99,Delivered,17596.8,0.1953,3436.66,4,0
ORD-120167,2025-02-02,Middle East,Home Decor,Ocean Freight,1965.66,2,86.33,Delivered,3931.32,0.0806,316.86,10,0
ORD-120168,2025-10-26,North America,Home Decor,Air Priority,1405.83,7,152.97,Delivered,9840.81,0.1029,1012.62,10,0
ORD-120169,2025-04-22,Middle East,Home Decor,Air Priority,779.17,8,190.02,Delivered,6233.36,0.1469,915.68,13,0
ORD-120170,2025-10-18,Europe,Automotive,Air Priority,1602.44,13,168.26,Delivered,20831.72,0.1494,3112.26,11,0
ORD-120171,2025-02-06,Latin America,Fashion,Air Priority,1170.98,13,481.94,Delivered,15222.74,0.0555,844.86,5,0
ORD-120172,2025-04-10,North America,Automotive,Ocean Freight,588.81,1,102.12,Delivered,588.81,0.1244,73.25,6,0
ORD-120173,2025-01-23,North America,Healthcare,Land Transport,316.15,2,473.94,In Transit,632.3,0.2385,150.8,7,0
ORD-120174,2025-08-06,Latin America,Healthcare,Ocean Freight,1566.15,8,45.55,Delivered,12529.2,0.2341,2933.09,9,0
ORD-120175,2025-03-30,Latin America,Electronics,Land Transport,1337.69,2,17.65,Delivered,2675.38,0.2386,638.35,10,0
ORD-120176,2025-07-28,Asia-Pacific,Home Decor,Land Transport,1034.0,1,16.35,Delivered,1034.0,0.0629,65.04,7,0
ORD-120177,2025-09-28,Asia-Pacific,Fashion,Air Priority,1000.0,3,229.37,Delivered,3000.0,0.1403,420.9,4,0
ORD-120178,2025-08-25,Asia-Pacific,Electronics,Air Priority,108.84,3,200.49,Delivered,326.52,0.1646,53.75,8,0
ORD-120179,2025-07-28,Latin America,Healthcare,Land Transport,1331.59,14,185.25,Cancelled,18642.26,0.1287,2399.26,10,0
ORD-120180,2025-10-05,Asia-Pacific,Electronics,Land Transport,758.29,13,457.23,Delayed,9857.77,0.1975,1946.91,11,5
ORD-120181,2025-07-25,North America,Healthcare,Ocean Freight,1288.32,4,180.63,Delayed,5153.28,0.207,1066.73,13,5
